acc_x_mean,acc_y_mean,acc_z_mean,acc_x_std,acc_y_std,acc_z_std,acc_sma,corr_xy,corr_xz,corr_yz,dom_freq,spectral_energy,activity,sample_id,window_idx
-0.0036902710689794335,-0.10822183964750695,-0.19099001675704178,0.08846738536108524,0.2595106549757808,0.3165448098281596,96.38172537833506,0.23539478618629694,0.24717072890545413,0.5806465403595451,0.0,97.7981483814867,standing,standing_03,0
-0.0072775495771443665,-0.03907776052949685,-0.1486726483481042,0.07482123543234286,0.057330710258028536,0.15614062889360103,63.31653836925603,0.01946601794099894,0.1779966155285001,-0.5109113552748443,0.0,30.423606990295408,standing,standing_03,1
-0.014293146061722257,-0.029955955755884972,-0.14402224123082902,0.07149597275704946,0.055486916223087206,0.13653956270084355,59.77995947119942,-0.170718956013448,0.12612653052271497,-0.4177299524634425,0.0,26.497788928599544,standing,standing_03,2
-0.02050561290246577,-0.019628419137278547,-0.1432254574743893,0.06509284291253495,0.053115194656454985,0.13000166757016282,56.816122654718484,-0.17927276201618286,0.11966463200039372,-0.35977547838318363,0.0,24.32522872766291,standing,standing_03,3
-0.01834137745327847,-0.019039123304813603,-0.13216520096815668,0.09413956104484456,0.0734462106398789,0.1726203739864847,65.91304125838266,-0.40291967411182755,-0.020467949791715054,-0.05550639014932496,0.0,33.1202976167329,standing,standing_04,0
-0.020522913181214214,-0.01874931412158992,-0.13866667514406394,0.07115223084760075,0.057124798592215795,0.17611630928267902,63.37003433252238,-0.5034513970168006,0.3504272065909562,-0.37984966227077294,0.0,31.159979601918003,standing,standing_04,1
-0.0161764858880774,-0.01598324740146123,-0.1397242380455836,0.0764359288925648,0.061664923057086554,0.21516821065811695,69.33074859498815,-0.42626329534274154,0.18611625848261382,-0.43375577872798987,0.0,38.772746902141606,standing,standing_04,2
-0.017497882944217953,-0.014921048596518847,-0.13851812027883809,0.08370605291815558,0.06506944841475007,0.19552392204811653,66.99212679583151,-0.07642613435916307,-0.028318197804926885,-0.27994570218392145,0.0,35.677580394020886,standing,standing_04,3
-0.019473828789319254,-0.014938519800108874,-0.13579813200894417,0.0772596050872133,0.06677317515612392,0.21137836216538383,68.82720042991087,-0.2742563902563245,0.3912618816168767,-0.4222764424091607,0.0,37.993886612379775,standing,standing_05,0
-0.016446071110418264,-0.016815328777366117,-0.13697382521518323,0.074469715602484,0.06763992221515286,0.19255293606589677,66.26500906722485,-0.3591587650982067,0.28834882744296514,-0.5747447428532129,0.0,34.55538926713873,standing,standing_05,1
-0.016020348420519144,-0.017920832342550697,-0.13870993760983216,0.0687400276205682,0.05836061650224173,0.15906011066292539,59.12599927609892,-0.19314121043841312,0.11713393326343963,-0.48848585086835056,0.0,27.598256829930165,standing,standing_05,2
-0.0163913619211006,-0.014106816714560762,-0.1414843942970237,0.0609574420047365,0.05079473422685033,0.15029949409620935,56.58958943149574,-0.14639423403093366,0.14148968519786836,-0.3955636219831588,0.0,25.45866004404486,standing,standing_05,3
-0.008306549365383461,-0.0215785572046693,-0.13799095607068912,0.07479558302275467,0.07908972881116182,0.2118700920057819,70.48709564645057,-0.30711206731864854,0.4145134450165473,-0.4995100624742447,0.0,39.414313787587645,standing,standing_06,0
-0.01009978063103286,-0.018918834755994405,-0.1402676021406014,0.06951346869295949,0.0549767665732727,0.1652282537998109,62.18417001248051,-0.3732133093512175,0.38863741114572903,-0.4456379109622793,0.0,29.45231710758088,standing,standing_06,1
-0.016490703671958117,-0.01643198839910202,-0.1384137419303891,0.0574495728195314,0.04692366389037581,0.14555996058495888,56.104618567811485,-0.34930443920661597,0.14578691440739822,-0.35741367711163696,0.0,24.3863123433586,standing,standing_06,2
-0.018014175143292878,-0.018867283737956344,-0.13943878933068285,0.07725816271234946,0.054377303194900646,0.12493365518410945,55.69379334116593,-0.2580239994092202,0.055374400068943605,-0.23616245112129045,0.0,23.71649526699911,standing,standing_06,3
-0.030930474499780546,-0.00432055778618176,-0.13680672452959836,0.08580006231714785,0.037616511437285366,0.13647508458669527,57.466591559431,-0.0268728521214203,0.2466036380633355,-0.39378592748326013,0.0,25.115394034117653,standing,standing_07,0
-0.03039118734686915,-0.011463112229051291,-0.14249419705259714,0.07587215424951649,0.03192966601902121,0.11526866695045541,54.793197130153956,0.06785464789206165,0.2678677455941965,-0.4036207472835512,0.0,22.418708483298936,standing,standing_07,1
-0.03327820912156028,-0.013431747382380451,-0.13715813791278822,0.07672983134079867,0.03436254059557325,0.12168098612904912,54.50335526984644,-0.062137940140079444,0.34848210881896474,-0.2576209752291849,0.0,22.47651878021356,standing,standing_07,2
-0.029799508006258187,-0.011052311029572699,-0.14120931005750922,0.07328036659409919,0.03663173214437409,0.11476392334387957,54.10884028413827,-0.13023759045826172,0.27498292980401806,-0.08324461849003784,0.0,21.992917226497926,standing,standing_07,3
-0.025772716603008075,-0.014430712454829775,-0.1390933074716353,0.07502905442245508,0.035067602691331204,0.10447821300568874,52.74863646872602,-0.0907268177435516,0.15511516967669778,-0.300081177254345,0.0,20.659208694141466,standing,standing_08,0
-0.03051165377766442,-0.013792039908067431,-0.1415452100728282,0.07531817386811725,0.032112508868488474,0.10819808890624258,53.1548613371442,-0.1414442545638246,0.2770482291426761,-0.13738560652441417,0.0,21.272196665995192,standing,standing_08,1
-0.031028200479139303,-0.015711930496244354,-0.14600346052257604,0.08912705507574986,0.03545418190671359,0.11528411297327565,57.07926370040015,-0.27786114973263976,0.20565369582987517,-0.11114113443989676,0.0,24.34829371990218,standing,standing_08,2
-0.02840479709595541,-0.014143854904871092,-0.14810937127918,0.09058078646699445,0.03470377884746656,0.11779374311838046,58.21892473688461,-0.3311905286803392,0.11800290483520307,-0.11856469500606141,0.0,25.149825479381256,standing,standing_08,3
-0.02595120565802758,-0.018111774116637006,-0.13905176718781057,0.0843061270696313,0.04250137066841139,0.12958203426929246,57.21898470027595,-0.057723640656221736,0.2331885563715143,-0.28305468499811687,0.0,24.7070212048118,standing,standing_09,0
-0.028345318070714092,-0.016480092785288655,-0.14424473419213452,0.07650293206965145,0.037925229825680494,0.12281143148967304,56.34019047343615,-0.25779974538883793,0.08588125356238996,-0.18653582555578682,0.0,23.83968335893705,standing,standing_09,1
-0.028823010248758336,-0.015531522865810932,-0.1440100506149082,0.08711560288820949,0.038336639775144975,0.12191046096895258,57.23219274069046,-0.31249195117085743,0.03547117424241293,-0.10030290899879232,0.0,24.619547979711648,standing,standing_09,2
-0.02701317797299698,-0.018642836526767556,-0.143475978064157,0.09382523463625163,0.036109764470884896,0.11054573669347482,56.48129942035392,-0.3883336797402426,0.10575178643448593,-0.07715164041422957,0.0,23.814168860688774,standing,standing_09,3
-0.023569113702624527,-0.017027569129104213,-0.13512926831813465,0.07565685249688303,0.03550532466709326,0.13568279887002194,55.18012561522578,-0.1370550507849878,0.40400396092242813,-0.11925256939198106,0.0,23.47853547142945,standing,standing_10,0
-0.02614597796293712,-0.02439194546095874,-0.1436821985637281,0.08126903188721099,0.03167208750076496,0.12483158989681149,55.868562115236,-0.07245449316329224,0.3985304248870479,-0.03556911349275846,0.0,23.918024292258266,standing,standing_10,1
-0.0271058972673778,-0.02178334465329752,-0.14698619285331874,0.09261621313050009,0.038333205072004696,0.11384128466212728,57.264633777074515,-0.12347507400696958,0.18955794235169166,0.007325055210596207,0.0,24.658847386764275,standing,standing_10,2
-0.023733694373116183,-0.019861007360448955,-0.14686582645814886,0.10296868085384471,0.039000962637962676,0.12417403075809429,59.46277316335284,-0.10624184737814786,0.19338438777187297,-0.1082674942290599,0.0,26.785976980205753,standing,standing_10,3
-0.02802026113259711,-0.013760649072071337,-0.14195897507289507,0.07758901627297782,0.036627328893552365,0.11331134409483638,55.014077629411375,-0.1546779195956647,0.13827508050111964,-0.26505618460897523,0.0,22.47191878460452,standing,standing_11,0
-0.03085412476053522,-0.018004780130805864,-0.1446067788123784,0.08346266610395028,0.03531581692132342,0.09929716055697058,54.35943933072827,-0.11682662860538524,0.29005028756190643,-0.20903162374957585,0.0,21.913533970747363,standing,standing_11,1
-0.028389429368186204,-0.020274320729089346,-0.14561356676880943,0.09456999922993428,0.038488724995723644,0.11110871292860422,57.066224736527495,-0.10974193408383232,0.26765418322688256,-0.09262537845977503,0.0,24.394682722501905,standing,standing_11,2
-0.025936387635827455,-0.018646244112850967,-0.14708822330679464,0.09384427094062439,0.0396199189935749,0.1303833124386634,59.94124110110373,-0.16008552857298802,0.1365481639238105,-0.18038609694577246,0.0,26.966172266691164,standing,standing_11,3
-0.02389306877774979,-0.023596296912719215,-0.14072996091682632,0.08880903587024162,0.03871050396626398,0.13262154396451473,57.70272029491311,-0.1690365015027976,0.047700640125993815,-0.24137932883510585,0.0,25.449285662929302,standing,standing_12,0
-0.02596025152656705,-0.017226963423167475,-0.14792149456723422,0.08116877889561375,0.02838011089720341,0.10889881529994977,53.74672700116706,-0.03416254437915416,0.26136371681801973,0.0167744315052667,0.0,22.240695894016138,standing,standing_12,1
-0.025235753807275475,-0.019352185468813194,-0.14412489543585164,0.08971390603491097,0.027421266914067446,0.09932317226645392,53.50930453464126,-0.18236698790983377,0.11067682822944103,0.12497592817451912,0.0,21.661972626513172,standing,standing_12,2
-0.024309106155699922,-0.020668224244174714,-0.1451045050858951,0.09114661379695074,0.03134639360753109,0.10566564748610931,55.72102949633724,-0.2972951383263774,0.11955347838029255,-0.03745483252882729,0.0,23.092401968808872,standing,standing_12,3
0.011246341526186386,-0.018508067146909606,-0.14366410584590772,0.006663517050309662,0.005223759424762567,0.006243582880939759,43.37034023498855,-0.28999067190796984,0.14371876692514765,-0.13405356948199357,0.0,12.635319510050335,still,still_01,0
0.0054407261940150236,-0.014544024131739549,-0.14601605716544705,0.004963495789769131,0.005513408723967988,0.0054870826247319935,43.81433083924428,-0.14976540327541651,0.10101275316520848,-0.0417632964417964,0.0,12.89268116703801,still,still_01,1
0.0023086864019175087,-0.012278551219815288,-0.1453715492072021,0.004157662638585456,0.004811886762904792,0.0055443688929613585,43.521755267017966,-0.07053419833614893,-0.0036657263134368197,-0.003767582629777378,0.0,12.72145403490306,still,still_01,2
-0.0003757507268526903,-0.010868736952853859,-0.14397593258219274,0.003856529757382229,0.004628306341214783,0.005200744708877897,43.06437091721672,-0.05406177872394113,-0.10478027378543853,0.05831630429646081,0.0,12.454663721487229,still,still_01,3
0.010626906222488129,-0.007338171901702588,-0.14130710763099205,0.004296994364989344,0.004796132973789086,0.00601696374732053,42.328899231354335,-0.08576220336550448,-0.002727156386394959,-0.025466058367504426,0.0,12.035725120769541,still,still_02,0
0.007909563747775265,-0.005558384823405003,-0.1426994387722255,0.0043404989589285025,0.005203360874945235,0.005525376387036443,42.669825891969424,-0.0942553409743715,-0.047543878831376195,0.019369801365771877,0.0,12.228621924483345,still,still_02,1
0.005591976627049268,-0.0032862062758719024,-0.14117345611247034,0.004522035151710546,0.005270715946836405,0.005862471227242194,42.16460978510173,-0.1270162288748439,-0.10031418054762795,0.10117899410479235,0.0,11.942209918500017,still,still_02,2
0.003546711487612415,-0.0005565491827442327,-0.1399422313652282,0.004047398910263019,0.0052785232139498485,0.005830224382470792,41.76368590478394,-0.08377688988760987,-0.024542896794787154,-0.08366443104962148,0.0,11.716160584280125,still,still_02,3
0.008074672792709993,-0.00015697066869567884,-0.137611726899185,0.004540850243821726,0.004735027982513016,0.005773635708447197,41.125653174355435,0.10659135326781562,0.06633932827231812,0.11736670380376842,0.0,11.360980921280012,still,still_03,0
0.005157635058908867,-0.0010129768639012158,-0.13950178039096942,0.00421146538123223,0.005042236450141726,0.005314917193240548,41.64700015569062,0.14995159592455937,-0.0837300747235065,0.007268116022057925,0.0,11.649192362755363,still,still_03,1
0.002580057676987164,-0.0015881128129589803,-0.13822196971350065,0.0042953301753148355,0.005020085019463045,0.005453802881965076,41.24700938140779,0.11496469172543493,-0.13260018285310338,-0.04652103688511521,0.0,11.42710246130246,still,still_03,2
0.0013123710476149412,-0.0016042186099473196,-0.1372364971912147,0.004085092917464453,0.004962089163779127,0.00538656256084645,40.946063497172034,0.06670457637876874,-0.0341755247837576,0.057723042320762336,0.0,11.260830931624477,still,still_03,3
0.012915644466400646,-0.0031722174583040173,-0.13447976250158455,0.00508181580503019,0.0047833726112479725,0.0062265725170024665,40.324866646498904,-0.05627478315678631,0.12558086142709576,0.0818858655668983,0.0,10.924703319652819,still,still_04,0
0.008037150483913427,-0.0031775993381736047,-0.13722645636049888,0.005148613535105849,0.004734571421259378,0.0056663044435556415,41.02792858677691,-0.08641672955842727,0.07515420557727225,0.04494332181960071,0.0,11.306660709505481,still,still_04,1
0.004522363600817993,-0.002411913359932735,-0.13628342051970074,0.004461684811751019,0.004701805030837531,0.0056077994216341956,40.6870842804051,-0.06400407178245238,-0.06533488678676351,0.011771487342279415,0.0,11.119688028667085,still,still_04,2
0.0018176541790015952,-0.0012764458149337086,-0.13527259583156176,0.004289835724844005,0.004666377062163819,0.0053067395724875266,40.36088067304052,-0.12326704103409121,0.06397954918867046,-0.011348178323124417,0.0,10.941263696831243,still,still_04,3
-0.003886163258004348,-0.0005386985854633191,-0.13462428455806813,0.004046478407046343,0.004464535720213094,0.006047631980908849,40.17556578032006,0.0027935683027644747,-0.14068604205362828,0.07622305295540098,0.0,10.843523107184827,still,still_05,0
-0.0030199699790179153,-0.0026574863543933768,-0.13784169703311966,0.003921387479133222,0.0047584571964317075,0.005619631195489166,41.13552263496162,0.04117067068021137,-0.10288641180062214,0.009803551638261609,0.0,11.36593799993628,still,still_05,1
-0.0027943865788875246,-0.004852793776020749,-0.13813501521721977,0.003971505127009407,0.004650292000413313,0.005492055649555159,41.238555937410815,0.06520254476076989,-0.07515375076004253,-0.06562366423478759,0.0,11.422467319014057,still,still_05,2
-0.002858363652084899,-0.004540715724745445,-0.1375076172738867,0.0040861722095677745,0.00485996308213851,0.005514905832394344,41.052312137273155,0.0052633475080679825,-0.06376769133470674,-0.013806625580380167,0.0,11.3196844799096,still,still_05,3
-0.004288204475069044,-0.0047230558448617685,-0.13149905589257904,0.00411002808168278,0.0050658681711897675,0.007159222880305714,39.2813988261848,-0.01963538284853268,0.017107714438307973,-0.0602378251216454,0.0,10.371046169353278,still,still_06,0
-0.004212142460839471,-0.004164767501088167,-0.13658397853700502,0.0040094513949113985,0.005107790719756311,0.005391958592375432,40.78627965775935,-0.17003695804892238,0.07948638567704579,-0.10968832254256218,0.0,11.173196787379004,still,still_06,1
-0.003156042580341505,-0.003244158887433727,-0.1367492981961609,0.004034910521544636,0.004955489607940523,0.005555154838261911,40.81805280231114,-0.10328422254232562,0.0594672368833217,-0.047249421723699635,0.0,11.191162180565996,still,still_06,2
-0.003014777933910538,-0.003233779700926087,-0.13705646248770834,0.00385458819440857,0.004827014581613153,0.005124114134835195,40.905556756525776,0.033108826081000846,0.03935613008558393,0.029454414150705852,0.0,11.23775759503109,still,still_06,3
0.0011497474466381655,-0.00607199855635014,-0.13300916819458436,0.004173221219486916,0.005116020846495244,0.0065825785513421425,39.72846434946496,0.06499150826531226,-0.10965548975510259,0.005998008464383268,0.0,10.605798448729734,still,still_07,0
0.0009084334444110794,-0.005983423875234107,-0.13724376840814442,0.003982090804632296,0.004763705641079553,0.005316864996656136,40.980104404437384,-0.0136822200955456,0.009865153696623944,0.0402170295306379,0.0,11.279370726620762,still,still_07,1
-0.00018652083692484464,-0.006693987526831756,-0.13719641625063128,0.0038005501665283417,0.004570827960892863,0.005453469510722707,40.97145075678914,0.020347058516929268,-0.06985635597411267,0.020843520829009938,0.0,11.275053424134944,still,still_07,2
-3.320814985781749e-05,-0.007576724074778711,-0.136604793793023,0.003939826308669643,0.004774088917536886,0.005505698354433617,40.81237198228895,0.11217738466680499,0.05052872267976625,0.06858470447640992,0.0,11.187909880804806,still,still_07,3
0.018958357593410247,-0.04778337820885033,-0.13617115701018961,0.006926561544417909,0.014626290728996579,0.0068520033494990145,43.62775913945034,-0.5252893003081652,0.06513066548962874,-0.24570267095851422,0.0,12.792405706901983,still,still_08,0
0.01385432458934213,-0.03202545115428022,-0.139405810919504,0.004794989949806367,0.007335477085132144,0.005499848753724728,42.90310693022454,-0.38608804753381165,-0.07119609443984234,-0.04539072945384121,0.0,12.362811092082922,still,still_08,1
0.010530558123536071,-0.024387387526479353,-0.13979403545136415,0.004467854648123629,0.005956145709913057,0.005336797237307921,42.46112352661828,-0.16034256890216644,-0.026488391721364114,0.03567891130227722,0.0,12.109052063900025,still,still_08,2
0.007162925055243609,-0.019594272969543396,-0.14064457168386083,0.004868118341578408,0.0049886361249395425,0.005175172519654166,42.42257067339287,-0.1734507499981626,0.07238317463811822,-0.09348029043577322,0.0,12.08602014231359,still,still_08,3
0.00460238523596095,-0.00857258706209871,-0.1364476829395998,0.01007884756550739,0.009916783497109479,0.00676973568527586,40.98025585552317,-0.2699190404120035,-0.07298907780167571,-0.1320715780235338,0.0,11.284994224971223,still,still_09,0
0.0052195728029042834,-0.007423718421074249,-0.139954804470305,0.004289845217313272,0.005009509687957027,0.0057106223259422596,41.84061730861258,-0.013954142876128494,0.05320040848348045,-0.07551776412719835,0.0,11.75886891626735,still,still_09,1
0.004778490292463703,-0.006112799238547292,-0.13998902450012876,0.0042999303118788045,0.004850211015339599,0.005461819770651161,41.82564733222104,0.0504900589907608,0.04510208218110407,-0.06459143761608019,0.0,11.749648515057704,still,still_09,2
0.005227242997705259,-0.00493317276882067,-0.14003160829283043,0.004359832901615746,0.004349205267445731,0.005583685102229875,41.82448835539931,0.03330871258432884,-0.09260849364224026,-0.004058134782867303,0.0,11.749504104855655,still,still_09,3
